Code	Line #	House	Room	Container	Object	Quantity	Value	Substrate	Trim or Accouterments	Contents	Size and Shape	Color	Condition	Function	Style	Gender	Owner	Other words	NumOther
1421-06 	32 					duo 				vacua 	capacitatis, milhayrolarum, parva 							..., circa, cuiuslibet, fl., precio, vasa, vel, vi, xiiii 	9
1421-06 	33 					unam 					parvam 		antiquam, debilem, veterem 					..., distargaryram, et, gr., ii, precio, sive 	7
1421-06 	34 					unum 		auri 										..., computato., florenorum, hospicium, pro xxxii, quolibet, reg., solidis 	8
1421-06 	35 					unam 					terram 							., carteriarum, et, medie 	4
1421-06 	36 										terre 							..., carteriartum, et, et, etiam, mediam, vinee 	7
1421-06 	38 					unam 												..., at, carteriarturam, vineam 	4
1421-06 	39 				... 	unam 					terram 								1
1421-07 	5 					duas 			cum quatuor circulis de sex et septem gnotis precio ... 1fl. 7 ½ gr. 									circulorum, duodenas 	2
1421-07 	6 					decemocto 												..., barrilarum, circulorum, duodenas, gr., precio 	6
1421-07 	7 					unam 												..., circulorum, cirocatellorum?, duodenam, gr., precio 	6
1421-07 	8 					unam 												gr., plecham, precio, vasis 	4
1421-07 	9 					octo 												..., precio, stanguetas 	3
1421-07 	10 					aliquas 							veteres 					..., dogas, et, gr., precio, tine, vasis 	7
1421-07 	11 					tros 		fuste 										..., castanherii, precio, viginti 	4
1421-07 	12 					alia, duas, una 												..., botas, circulis, desburata?, est, et, precio, quarum, sine 	9
1421-07 	13 				bancum? 	unum 			cum grepo et unam ceblam? appocopandi?? sive ronhandi? ... 4gr. 										1
1421-07 	14 				bancum 	alium, unum 			cum grepo precio ... 4gr. 										1
1421-07 	15 					tres, unam 												..., ad remalhandum, almarnias?, et, gr., precio, tinellos, tinetam, ½ 	9
1421-07 	16 				capolerios 	duos 			cum croto et unam astam lancee? precio ... 3gr. 										1
1421-07 	17 																	Laari, Spinelli, butigie, condam, dicti, fracham?, precio, totum 	8
1421-07 	18 					duas, una 			cum ferro et alia sine ferro necnon unum symentum? et medium simentum precio ... 1fl. 									cofferias, est, quarum 	3
1421-07 	19 					due, quinque 		ferro 										..., planas, precio, quarum, sine, sunt 	6
1421-07 	20 					tres 												..., doladoyras, precio 	3
1421-07 	21 					sex, tres, tres, unum 												danis,, de davit, et, fl., gassas,, pantas,, precio, trossum 	8
1421-07 	22 					appotopandi, duas, ronhandi,, unam, unum 					parvum 							..., ayssiam, ayssias, barrili, et, payssonum, precio, rectam, sive 	9
1421-07 	23 					unam 												..., precio, securim 	3
1421-07 	24 					duo, duo, unam, unam, unum 												..., et, gabiam, precio, scalpies, tirados, verrubium,, verumam 	8
1421-07 	25 					unam, unam 												..., et, precio, rotam, serram 	5
1421-07 	26 					unam, unam 		fuste 										..., et, gr., palam, plegadoyram, precio, ½ 	7
1421-07 	27 				cosseriam 	unam 			cum ferro et unum trossum raspe precio ... 6gr. 										1
1421-07 	28 					duos, unum 												..., bloquerium, cutellos, et, precio 	5
1421-07 	29 					unum 												culputum??, precio 	2
1421-07 	30 					unam 			cum suis submensalibus et iiiior sellas ac duo scanna totum modici valoris precio ... 4gr. 		parvam 							mensalem, tabulam 	2
1421-07 	32 					unam 												..., ayguaderiam, barilam, precio 	4
1421-07 	33 					sex 							veteres 	ad faciendum 				..., barrilas, panipurgia, precio 	4
1421-07 	34 					unam, unum 												cayssiam, et, gr., modici, precio, scanum, valoris 	7
1421-07 	35 					unam 					parvam 		debilem 					..., absque, colcam, foris?, multum, precio 	6
1421-07 	36 					duo 												..., endessia, multum, precio, usitata 	5
1421-07 	37 					unam 												..., canestellam, precio 	3
1421-07 	38 					trium 					terre 							..., ..., at, carteriatarum, circa, fayssia, vel 	7
1421-08 	5 					aliam, unam 												..., dumtaxat, duodenam, et, inceptorum, patinorum, precio, solum? 	8
1421-08 	6 					quinque 												..., botinarum, hominis, paria, precio, sotularium 	6
1421-08 	7 					decem 					magnarum, parvarum 							..., domine, paria, precio, quam, sotularium, tam 	7
1421-08 	8 					sex 												..., infantum, paria, precio, puerorum, sive, sotularium 	7
1421-08 	9 					duas 												..., de paribus, duodenas, forma.., precio 	5
1421-08 	10 					unum 		corei 										..., precio, rethalium?, rusque 	4
1421-08 	11 					unam 												..., armarium, cayssiam, existentem, pote, precio, ut, veterem? 	8
1421-08 	12 					unum 							vetus 					..., criveum, precio 	3
1421-08 	13 					unum 		fustrem? 										..., ad stindendum?, precio, sotulares 	4
1421-08 	14 					duas 		pinus?? 										..., precio, pro estachiis, tabulas 	4
1421-08 	15 					unum 												..., pro picando, quar, sepatum?? 	4
1421-08 	16 					duas, duas, duos, unum 												ad mutinum??, alenas, et, gr., precio, sellas,, traditos?,, tranchetum, tutellos? 	9
1421-08 	17 					duas, duos 												..., botas, carratellos, et, precio 	5
1421-08 	18 					unam, unum, unum, unum 												..., et, flaciatam,, linteaminum,, mathalassium,, par, precio, pulvinar 	8
1421-08 	19 					unam 							veta? 					..., colcam, precio 	3
1421-08 	20 					unam 						de alba? 						cayssiam, precio 	2
1421-08 	21 					aliam, unam 					parvam 							..., cayssiam, frivolem, precio 	4
1421-08 	22 					unam 			cum una mastra precio ... 3gr. 									panem, pro tendendo, tabulam 	3
1421-08 	23 					duorum, unam 			cum suo sutam? precio ... 10gr. 									albaristam, fustaminum?, modici, valoris 	4
1421-08 	24 					unum 												(soleam), ..., ensem, foleam, precio, sive 	6
1421-08 	25 					unam 			cum suis tabulonis et duobus stannis precio ... 10gr. 									mensalem, tabulam 	2
1421-08 	26 					unam 												de funeo?, duodenam, patinorum, precio 	4
1421-08 	27 					duas, duas 												..., et, longerias, mapas, precio, usitatas 	6
1421-08 	28 					unum 												..., chalonum, precio 	3
1421-08 	29 					unam, unum 												..., endessium, et, precio, sartaginem 	5
1421-08 	30 					duas, duobus, una, uno, uno 					parva, parvas 							..., colcas, et, flaciata, linteaminbus, mathalassio, modici, munitas, precio, pulvinar, valoris 	11
1421-08 	31 					unam 												..., cissorium, duodenam, fusteorum, gr., precio, ½ 	7
1421-08 	32 					duos 							veteres 					..., et, precio, tabule, taulonos, tiossum? 	6
1421-08 	33 					unum 					parvum 							..., cayssonetum, precio 	3
1421-08 	34 					unum 			cum suo pistono precio ... 2gr. 									marinoris?, morterium 	2
1421-08 	35 					unum 												Gauteri, Guillelmo, Margarite, debitum, domino, eidem, et, g.oss.arum?, nomine, orto, plus, quod, quos...., viz 	14
1421-09 	4 								cum tabulonis 									edeo??, tabula 	2
1421-09 	5 					de trela? 												modi.?, retro, tabulam 	3
1421-09 	6 				myssirabam 			cupri 					antiqua 						1
1421-09 	7 																	de moflas, par 	2
1421-09 	8 																	de gans, par 	2
1421-09 	9 				capsia 						magna 								1
1421-09 	10 					aliam 							fractam 					et, integra, jarras, 	3
1421-09 	11 								foderatam 									chopam, de grizo, nigra, tela 	4
1421-09 	12 																	chopam, de pureyza, hominis 	3
1421-09 	13 											de livido 						hominis, mantulum 	2
1421-09 	14 				banquetum 						parvum 								1
1421-09 	15 										parvum 							ligni, pentam? 	2
1421-09 	16 				bredolam 														1
1421-09 	18 																	capsia, in, qua, res, sequentes, sunt 	6
1421-09 	19 				toalholas 														1
1421-09 	20 				toalhonos 														1
1421-09 	21 					trium 												lintiamina, telarum 	2
1421-09 	22 				crussibolum 														1
1421-09 	23 					duarum 												lintiamina, telarum 	2
1421-09 	24 					sex 						canorum 						et, mapas,, palmorum, relique 	4
1421-09 	25 																	camisias, et, fom...nas? 	3
1421-09 	26 				gavanholas 														1
1421-09 	27 				platos 			stagni 											1
1421-09 	28 				scultellonos? 			stagni 											1
1421-09 	29 																	bassinam, rodundam 	2
1421-09 	30 				longerias 														1
1421-09 	31 				tomellam 				foderatum 			de albo, de livido 							1
1421-09 	32 				capucia 														1
1421-09 	33 																	fili, stag. 	2
1421-09 	34 				sat. 														1
1421-09 	35 				pugillar 														1
1421-09 	36 				tamisium 														1
1421-09 	37 																	perlies?, sobie? 	2
1421-09 	38 					de una 												bassachia, lectum, munitum 	3
1421-09 	39 					uno 												matalacio, pulvinari 	2
1421-09 	40 				ligni 							canas 							1
1421-09 	41 				flaciatas 														1
1421-09 	42 				vanoam 														1
1421-09 	43 				copertam 														1
1421-09 	44 				aurelhonis? 														1
1421-09 	45 				pilvaria? 														1
1421-09 	47 				culcitra 														1
1421-09 	48 				matalacio 														1
1421-09 	49 																	tabulas, viii 	2
1421-09 	50 				bancas 														1
1421-09 	51 				bredola 														1
1421-09 	52 																	jarretum, oley 	2
1421-09 	53 				capsia 						parva 								1
1421-09 	54 										terris 							arquibans, et, in, qua, scutellas, sissoria, sunt 	7
1421-09 	55 				scutellas 														1
1421-09 	58 																	fili, scanhas 	2
1421-09 	59 																	cabedellos, fili 	2
1421-09 	60 																	fratas?, ligni 	2
1421-09 	61 																	gavachiam, tele 	2
1421-09 	62 				stola 														1
1421-09 	63 				torcam 														1
1421-09 	64 							lanceam 											0
1421-09 	65 					de una, uno, uno 												basswachia, et, lectum, matalacio, munitum, pulvinar 	6
1421-09 	66 				sueria 														1
1421-09 	67 				cortinam 														1
1421-09 	68 																	colo...., petiam 	2
1421-09 	71 				paneria 														1
1421-09 	72 				ar... 														1
1421-09 	73 																	bladi, eminas 	2
1421-09 	74 																	eminas, farine 	2
1421-09 	75 				mastram? 														1
1421-09 	76 				tendedoyre 														1
1421-09 	77 																	lapidi, morterias 	2
1421-09 	78 				trissos 														1
1421-09 	79 				grasalos 														1
1421-09 	80 				saleriam 														1
1421-09 	81 				endes 														1
1421-09 	82 				tianum 														1
1421-09 	83 				payrolum 														1
1421-09 	84 				bredolam 														1
1421-09 	85 				bredolas 														1
1421-09 	86 				stuera 														1
1421-09 	87 				calfatorium? 														1
1421-09 	88 				oleris? 														1
1421-09 	89 				vonges 														1
1421-09 	90 				bredolam 														1
1421-09 	91 				trahedoyra 														1
1421-09 	92 																	nigram, rapam? 	2
1421-09 	93 																	circa, jarram, mediam 	3
1421-09 	94 																	focanea, in 	2
1421-09 	95 				sarram? 														1
1421-09 	96 				gratua 														1
1421-09 	97 				pracha?? 														1
1421-09 	98 				morterium 			fuste 											1
1421-09 	99 				grazalem 														1
1421-09 	100 				truvellum? 														1
1421-09 	101 				cassam 														1
1421-09 	102 				sissoria 														1
1421-09 	103 				tinelletum 														1
1421-09 	104 				jarram 														1
1421-09 	105 				cultellum 														1
1421-09 	106 				myssirabaum 			cupri 											1
1421-09 	107 				cufellas? 			ferri 											1
1421-09 	108 																	demendals?, palte 	2
1421-09 	109 				brocum 														1
1421-09 	110 				ydriam 														1
1421-09 	111 				taceas 			argenti 											1
1421-09 	112 									vini 		rubey 						Adsanis, Johanne, domo, in, milh., q., sunt 	7
1421-09 	113 				ayssera?? 														1
1421-09 	114 				destraleta 														1
1421-09 	115 				podadoyra 								antiquam 						1
1421-09 	116 				scalpis 														1
1421-09 	117 				martol 														1
1421-11 	7 										longerie, longitudinis 		nove 					cannarum, quasi, quelibet 	3
1421-11 	8 							fustam 					bonam 						0
1421-11 	9 				linteamina 								bona 						1
1421-11 	10 																	linteamina, pauci, valoris 	3
1421-11 	11 				flaciata 								bona 						1
1421-11 	12 																	copertorium, lecti, pauci, valoris 	4
1421-11 	13 				penhal 				cum una cavineta 				bonum 						1
1421-11 	14 					una 			cum blanis obscuri bonam 			rubei 						bispertita, mulieris, tunica 	3
1421-11 	15 												novam 					blani, chopam, mulieris 	3
1421-11 	16 																	blani, hominis, mantelum 	3
1421-11 	17 								foderatum 			rubeo 	novum 					blani, bocassino, curtum, domine, mantulum, quasi 	6
1421-11 	18 							panni, pannorum 	foderata 									certorum?, chopam, hominis 	3
1421-11 	19 					duo, unum 						album, rubeum 	bona 					capucia, et, mulieris, 	3
1421-11 	20 											rubeum 	novum 					capucium, hominis 	2
1421-11 	21 					unum 			cum condulis perlarum 									manicarum, par, rebearum 	3
1421-11 	22 					unum 						rubee 	bonum 					giponum, sede? 	2
1421-11 	23 					unam 		fustanei 				albi 	laceratam? 					boneratam?, clotham 	2
1421-11 	24 							panni 	foderatum 				bonum 					antellinum, blani, de blanqueto 	3
1421-11 	25 					unam 												pauci, valoris, vonam 	3
1421-11 	26 								cum domini nostri Regis 									clopetam, pueri 	2
1421-11 	27 																	fronteria, operum, perlarum 	3
1421-11 	28 				zona 			argenti 	cum testuto morato cum lini, clavis amputatis morralho et fibla. 		parva 								1
1421-11 	29 																	de ambra, patres 	2
1421-11 	30 				strenhedor 				cum perlis pauci valoris 										1
1421-11 	31 																	violeti, vita 	2
1421-11 	32 				toalhonos 								noves, novos 						1
1421-11 	33 				cofre 	unum 			cum rebus infrascriptis 										1
1421-11 	35 																	cotoni, plechetos 	2
1421-11 	36 												vetas 		dauratas 			blanas, et, in, medio 	4
1421-11 	37 				anulos 				cum perlis 										1
1421-11 	38 				anulum 			argenti 											1
1421-11 	39 				virgam 			auri 											1
1421-11 	40 					duo 												Januen., cavinetorum, paria 	3
1421-11 	41 																	bossas, de Messina 	2
1421-11 	42 				carlinos? 			argenti 					fractos 						1
1421-11 	43 				gilatum 			argenti 											1
1421-11 	44 				bolonhinos? 														1
1421-11 	45 					duos 								ad tenendum 				arnesium, cayssonos 	2
1421-11 	46 							panno 				rubeo 						copertas, curassas? 	2
1421-11 	47 				avantbrasses? 				cum _iolino cum duobus bassinetis pauci valoris 										1
1421-11 	48 																	carrayssium, viratonorum 	2
1421-11 	49 																	cervelleriam, pruniatam? 	2
1421-11 	50 				mastra 														1
1421-11 	51 				tendedoyra 														1
1421-11 	52 								cum scaudetis 									mensalis, tabula 	2
1421-11 	53 				bancos 														1
1421-11 	54 				tamis? 														1
1421-11 	55 					duos 												coffinos, palme 	2
1421-11 	56 				mathalacium 														1
1421-11 	57 										parvi 							coyssinum, valoris 	2
1421-11 	58 																	bassachiam, pauci, valoris 	3
1421-11 	59 																	antica, caxia 	2
1421-11 	60 																	misserabas, stangni 	2
1421-11 	61 																	fili, muytellos?, simplicis 	3
1421-11 	62 				payrol 														1
1421-11 	63 				sacos 	saumate 													1
1422-01 	6 					unam 		panni 	foderatam 									..., bocassino, chopam, domine, fl., morati, vi 	7
1422-01 	7 					unam 			foderatam 			alba, de livido 						..., chopam, domine, fl., pena, rebolla, vii 	7
1422-01 	8 					unam 			cum xxxxta condulis parvis argenti in manicis ... fl. v 			albam 						cotam, domine 	2
1422-01 	9 					unam, unum 		panni 				albam 	antiqui 					..., et, fl., gonellam, gr., grossi, mandoletum, nigri, sive, usitati, vi 	11
1422-01 	10 					duas 			cum lxxta parvis condulis argenti ... fl. 1 									arnatas, blanqueti, manicas 	3
1422-01 	11 					unum 												..., domine, duprietum??, fl., fustaneri?, ii 	6
1422-01 	12 					unam 												..., chopam, domine, fl., foederatam, iii, violeti 	7
1422-01 	13 					duo 		de sirico 										ad ..., auricularia, coaperta?, gr., vii, viridi 	6
1422-01 	16 				linteamina 	duo 		lini 	cum calaturis de sirico ... fl. v 										1
1422-01 	17 				linteamina 	alia, duo 		lini 	cum cadanet..as? antiqua ... fl. i gr. iii 										1
1422-01 	18 					unum 					parvum 							..., corpertorium, gr., iii 	4
1422-01 	19 					sex 												..., crudas, f., iii, mapas 	5
1422-01 	20 					alias 												..., fl., gr., mapas, quatuor, viii 	6
1422-01 	21 					quinque 							antiquas 					..., et, fl., ii, longerias, mapas, quatuor, sive, usitatas 	9
1422-01 	22 					decem 		lini 										..., domine, fl., iii, vela 	5
1422-01 	23 					decem 												..., crudas, fl., gr., iii, toalhetas 	6
1422-01 	24 																	..., cotoni, domine, fl., ii, iiiior, vela 	7
1422-01 	25 					quinque 							bona, debile 					ad ..., fl., iiiior, pulvinaria, quam, tam 	6
1422-01 	26 					duas 												..., fl., satisbonas, v, vannas 	5
1422-01 	27 					unum 							debilem 					..., copertorium, de bort, gr., viiio 	5
1422-01 	28 					unam, unum 					parva 		debiles 					..., culcitram, et, fl., iii, matalacium 	6
1422-01 	29 				colcam 	unam 			cum una bredola ... fl. iii 										1
1422-01 	30 											lividas? 	debiles 					..., cortinarum, fl., ii, iiiior, petias 	6
1422-01 	31 					unam 							bonam 					..., capciam, fl., i 	4
1422-01 	32 					duo, unam 					parva 							..., capcietam, cofreta, et, gr., modici, valoris, vi 	8
1422-01 	33 					unam, unam, unam 												..., cacobum, catredam?, et, fl., gr., ii, iii, jarram 	9
1422-01 	34 							fuste, fuste... 										ac, clothide?, et, gr., i, iiiior, parrici, q., siseria?, viginti, viiio, xxxxiio 	12
1422-01 	35 					duo 			cum eorum tasonis ... gr. iii 									lapidea, morteria 	2
1422-01 	36 					unum 					magnum, terre 							..., gr., i, pitalphum 	4
1422-01 	37 					duo, unam, unum 					magna 							..., balistam, et, fl., gr., ii, medium, pavesia, pavesium, vi 	10
1422-01 	38 					unam 												..., ayguaderiam, gr., ii, jarretam 	5
1422-01 	39 					unum 												..., catidis?, culp?, gr., viiii 	5
1422-01 	40 					unam, unam, unum 					parvum 							..., ac, botici..., cacrubitam?, gr., sartagine, veru, viiii 	8
1422-01 	41 					duos 		stagni 					novas 					..., gr., platellas, x 	4
1422-01 	42 					duoas, unum 							novas 					..., ayguaderias, et, fl., gr., i, pitalfum, vi 	8
1422-01 	43 					duas 							antiquos 					..., gr., pitalfos, viii 	4
1422-01 	44 					unam 			cum sumensalibus ... gr. iiii 		parvam 							mensalem, tabulam 	2
1422-01 	45 					quinque 		laneas? 					bonas, debiles 					..., fl., iii, quam, tam 	5
1422-01 	46 					unuam, unum 							debiles 					..., bassacham, et, fl., iii, matalacium 	6
1422-01 	47 																	..., coralho, de ambro, et, fl., iii, patresnostres, quosdam 	8
1422-01 	48 					unam, unum 							antiquum 					..., bota?, et, fl., fres, fronteriam, perlarum, v 	8
1422-01 	49 					duas 								ad tenendum 				..., aquam, brocas, gr., iii 	5
1422-01 	50 					quinque 							debiles 					..., capcietas, fl., gr., iii 	5
1422-01 	51 					duas, duo, unam, unum 												..., ad tendendum, attamen?, conchetas?, crucibola, et, et, gr., matram, panem, x 	11
1422-01 	52 					unam 								ad tenendum 				ad ...fl., capcietam, gr., raupam, vi 	5
1422-01 	53 					unam 			cum sumensalibus unum bancum et quinque cellas ... fl. 1 									mensalem?, tabulam 	2
1422-01 	54 					unam 							debilem 					..., capciam, fl., i 	4
1422-01 	55 					unum 												..., cacidis?, colp, gr., ix?, masqueta, sive 	7
1422-01 	56 					unam 												..., gr., vi, vomerem 	4
1422-01 	57 								cum non nullis vetis? diversorum colorum ad fl. iiiior 				vetas 	ad faciendum 				certam, fili, quantitatem 	3
1422-01 	58 													ad faciendum 				..., certam, fili, fl., quantitatem, telam, vi 	7
1422-01 	59 					unam, unum 							fractam 					bassinam, cacobum, et 	3
1422-01 	61 					duas, octo? 												..., barrillas, fl., lxxxta, lxxxta, salsacarum, sardinarum 	7
1422-01 	62 																	ad ..., barrillas, fl., salsate, thonine, xxiiiior, xxvi 	7
1422-01 	63 					decem 								ad tenendam? 				..., doga...s, fl., petias, vinum, xiiiior 	6
1422-01 	64 											pices 						..., ad salsandum, cinetas, fl., iiiior, xvi 	6
1422-01 	65 					octo, quinque 				vini 								..., ad rationem, fl., gr., grossorum, iii, iiiior, milhayrolas, milhayrolas, pro qualibet 	10
1422-01 	66 					unam 							antiquam 					..., capciam, gr., vi 	4
1422-01 	67 																	Auruvellarie...ad, annis, carreria, censum, hospicium, in, librarum, precio, quinquaginta, quoddam, regalium, servicium, seu, sexdecim, singulis..., situm, sol. 	17
1422-01 	68 																	..., ..., ...ad, Cordellarie, annis, carreria, censum, hospicium, in, librarum, precio..., quadraginta, quoddam, reg., servicium, seu, sexaginta, singulis, situm, sol. 	20
1422-01 	69 					duarum, sex 												..., ..., ..., ad censum, annis, certam, cuiusdam, denariorum, librarum, partem, penoris, precio, regalium, regalium., servicium, seu, singulis, triginta 	18
1422-02 	6 					decem 												..., bassinas, cacaba,, calfatoria,, et, in, inter, numero, petias 	9
1422-02 	7 					duo 			cum trissonis ... 5gr. 									lapidea, morteria 	2
1422-02 	8 					duo, duo, tres, unam, unam, unam, unam, unum, unum 					parvum 							cafuec,, cassam..., et, graciculam,, gratinam,, sartagines,, tionerium,, tripedes,, veru,, veruta, 	10
1422-02 	9 					quinque, unum, unum 		ferri 										..., candelabra, et, pestrium,, tuinascle, 	5
1422-02 	10 								cum tribus pedibus et unam bassam... 1gr. 2q 									ii, sellas 	2
1422-02 	11 					tres 		fuste 										..., and, paraxides, scissoria 	4
1422-02 	12 					duas 												..., colcas 	2
1422-02 	13 					tria, unam, unum, unum 					parvam, parvum 							..., coopertorium, culcitram, et, et, et, matalacium, modici, transverssia, valoris 	10
1422-02 	14 					duas, unam, unam, unum 		ferri, ferri, 										..., ayssadas,, et, furcam, picam,, servitorium 	6
1422-02 	15 					tres, unum, unum 		laneas, 										et, matalacium,, transverssium... 	3
1422-02 	16 					tres 												capssias, modici, valoris... 	3
1422-02 	18 					tres 			cum submensalibus et duas cellas sedendi ... 2fl. 									mensales, tabulas 	2
1422-02 	19 					unam 												..., et, tabulam, tendedoyram, tendendi 	5
1422-02 	20 					duo 												..., intorticia, mocanda 	3
1422-02 	21 					septem, unum 												..., et, media, pavesia, pavesium, poste 	6
1422-02 	22 					duo, unam, unam, unam, unum 		ferri, 										..., balistam, crucibolla,, de viride, et, jarretam, massam, modici, stabellum,, valoris, 	10
1422-02 	23 					quinque, unam 		stagni 										..., ayguaderiam, et, grazeletos,, paraxides,, plata,, potos,, quatuor, undecim 	9
1422-02 	24 					quinque, tria 												..., clavium, milliaria, milliariorum 	4
1422-02 	25 					unam 												..., capciam, siprecii 	3
1422-02 	26 																	..., in, libros, modici, papiru, pargameno, quam, scriptos, tam, tresdecim, valoris 	11
1422-02 	27 					unam, unum 			cum sua clave ... 6gr. 									et, laternam, luquetum 	3
1422-02 	28 					alios, duos, unum, unum 												.., avellum, de corallo, et, et, oricoriiii? 	6
1422-02 	29 					quinque 		laneas 					bonas, debiles 					..., quam, tam 	3
1422-02 	30 					unam 												..., [poncham], punctam, vanoam 	4
1422-02 	31 					duas, unum 		de sirico 										..., auriculariorum, brecii, coopertorium, et, flunas 	6
1422-02 	32 												bonas, debiles 					..., and, longerias, mapas, quam, tam, tresdecim, undecim 	8
1422-02 	33 					octo, quinque, unam 												..., auricularum, capitergia, et, et, flunam, tessonos 	7
1422-02 	34 												bona 					debilia..., linteamina, quam, tam, viginti 	5
1422-02 	35 					unum, unum 												..., coopertorium, et, modici, traylicium, valoris 	6
1422-02 	36 					unam 												..., jarram, oleriam 	3
1422-02 	37 					unam, unam, unum 												..., ayssetam,, et, martellum,, modici, tenalham, valoris 	7
1422-02 	38 					unam, unum 		fuste 			magnam 	lividi 						..., cartayronum, cotoni, et, fillati, paraxidem, punctam 	7
1422-02 	39 					unam 							bonam 					..., arcam 	2
1422-02 	40 					unam, unum 												..., et, modici, traylicium, valoris, vanoam 	6
1422-02 	41 					sex 												..., fili, stanhas 	3
1422-02 	42 					duos 		argenti 										..., gladios, munitos 	3
1422-02 	43 					tria, unum 												..., auricular, et, manutergia 	4
1422-02 	44 					unam 												..., poderrandi, romana, sive, virgam 	5
1422-02 	45 					duos 		ferratos 										..., cofros 	2
1422-02 	46 				massapanum 	unum 			cum duodecim condulis perlarum minutarum et unam brancam coralli munitam argento et unam zonam argenti domine ... 2fl. 6gr. 										1
1422-02 	47 					duas 												..., canivetas, mensse 	3
1422-02 	48 					unum 			cum duabus marsupiis de cirico ... 6gr. 					ad tenendum 				bassinum, peccunias 	2
1422-02 	49 				colcam 	unum 			cum duabus bredolis, unam culcitram plume, unum matalacium cum suo transversio, quinque pannos cortinarum, unam vanoam simplicem, et unum traylissium ac unam bassachiam ... 19fl. 6gr. 										1
1422-02 	50 					aliam, duas, unam 			cum duobus bolhonis ponderandi, duabus zonis boni marini, tribus librarum vermelhoni, ac quibus de scateris parvis... 3fl. 	vacuam, 								capssietas,, et 	2
1422-02 	51 					duas, duo, unam, unum 												..., discargatoriam,, dolia,, torcular,, trahedoyras 	5
1422-02 	52 					duas, duos, sex 												..., carratellos, et, vayssellos,, vegetes, 	5
1422-02 	53 					bugaderias,, duas, duas, duas, tres, unum, unum 		ferri 			magnum 		antiquorum 					..., ad imbotandi,, benhas?,, carratellum,, coffinorum, cortinarum,, duodenas, et, imbutum, modici, quatuor, tinas, valoris,, vegetes, vindemiandi, virgas 	16
1422-02 	54 					unam, unum 												..., bastum, colcam, et, in, sistentes, stabulo, the 	8
1422-02 	58 					unum 												..., de scarvillata, domine, folderatum, mantellum, pena, varia 	7
1422-02 	59 					duas, octo, unum 		argenti 										..., and, ciphum, copam, decemseptem, denariorum, et, onciarum, ponderis, sive, taceas 	11
1422-02 	60 					decemocto, unam 		argenti 										..., domine, esmaltatam, ponderis, unciarum, zonam 	6
1422-02 	61 					unum 						rubeum 						..., capucium, domine 	3
1422-02 	62 					unam 			cum decemocto condulis grossis et sex parvis perlarum ... 16fl. 									choppam, domine, et, mantam 	4
1422-02 	63 					unum 												..., domine, folderatum, mantoletam, modici, pena, valoris, varia 	8
1422-02 	64 					unam 						livido 						..., bocassiono, choppam, de sanguinia, domine, folderatam 	6
1422-02 	65 					unam 						rubeam 						..., sargam 	2
1422-02 	66 					unam 		argenti 	cum decem floribus ponderis tresdecim onciarum et medie ... 18fl. 									coronam, et, perlarum 	3
1422-02 	67 					unum 			cum decem molinetis (molmetis, violinetis)... 25fl. 									guarlandellum, perlarum 	2
1422-02 	68 					unam 												..., choppam, de scarvillata, folderatam, pena, rebolla 	6
1422-02 	70 																	..., apium, bastita, bruscos, centum, dicta, et, in, triginta 	9
1422-02 	71 					quandam 					terram 							..., et, vineam 	3
1422-02 	72 																	..., hospicium, quoddam 	3
1422-02 	73 																	..., ..., hospicium, quoddam 	4
1422-02 	74 								cum quodam stabulo scitum in carreria Frucharie ... 125fl. 									hospicium, quoddam 	2
1422-02 	75 					unus 												..., Frucharie, carreria, est, furnus, hospicium, in, in, quo, quoddam, scitum 	11
1422-03 	6 					duos 												..., matalacia 	2
1422-03 	7 				... 	tres 		laneas 											1
1422-03 	8 					duarum, novem, octo 					longitudine 							ad ..., et, latitudis, linteaminas, palmorum, quatuordecim, telarum 	7
1422-03 	9 					duas 												..., mapas, palmore, sexdecim 	4
1422-03 	10 					alias, duas 												..., mapas 	2
1422-03 	11 					tres 												..., longerias, palmorum, quatuordecim 	4
1422-03 	12 					duo, unam 		lini 										?, ad ..., et, manutergia, mapam 	5
1422-03 	13 					unam 												..., chopam, de viridi, domine 	4
1422-03 	14 					unam 												..., de pureya, mantam 	3
1422-03 	15 					tria 												..., capucia, mulierum 	3
1422-03 	16 					duas, unam, unam 		ferri 										..., copersellas, et, graticulam,, sartaginem, 	5
1422-03 	17 					unam, unam, unam? 												..., ad tendendum, et, mastram,, panem, tabulam, tendedoyram, 	7
1422-03 	18 				... 	aygaderiam, unam 		stagni 											1
1422-03 	19 					unam, unum 		vitri 										..., anforam, boscellum, damascino, 	4
1422-03 	20 				colcam 	unam 			cum quatuor tabulis ... 9gr. 										1
1422-03 	21 					duos, unam 					parvos 							..., bancos, et, scallam 	4
1422-03 	22 					unam, unum 					rotundas 							..., bancum,, bredolam,, cellas, et, quatuor 	6
1422-03 	23 					duas 			cum quatuor submensalibus ... 1fl. 6gr. 									mensales, tabulas 	2
1422-03 	24 					duas 							bonas 					..., capcietas 	2
1422-03 	25 					unum 												..., cofretum 	2
1422-03 	26 					unam, unum 		ferratum 										..., capcietam, cofrum, et, modici, valoris 	6
1422-03 	27 					tres 												..., cofretos 	2
1422-03 	28 					unum 												ad ..., balansier, pulcrum, sive, staterium 	5
1422-03 	29 					tres, unum 												..., barrillas, broqum, et 	4
1422-03 	30 					duas 								ad tenendum 				..., gerras, oleum 	3
1422-03 	31 					unam 												..., tabulam 	2
